the	o	DT	5	det	8	0	root	0
most	o	RBS	6	advmod	7	0	root	0
likely	o	JJ	7	amod	8	0	root	0
range	o	NN	8	dobj	4	0	root	0
of	o	IN	9	prep	8	0	root	0
temperatures	o	NNS	10	pobj	9	0	root	0
in	o	IN	11	prep	10	0	root	0
the	o	DT	12	det	13	0	root	0
thermosphere	o	NN	13	pobj	11	0	root	0
of	o	IN	14	prep	13	0	root	0
HD209458b	o	NNP	15	pobj	14	0	root	0
based	o	VBN	16	acl	8	0	root	0
on	o	IN	17	prep	16	0	root	0
average	o	JJ	18	amod	20	0	root	0
solar	o	JJ	19	amod	20	0	root	0
fluxes	o	NNS	20	pobj	17	0	root	0
.	o	.	21	punct	2	0	root	0
@@annotations@@
QA
ME
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-4007

Fig	o	NNP	0	nsubj	3	0	root	0
.	o	.	1	punct	0	0	root	0
4	o	CD	2	nummod	0	0	root	0
shows	o	VBZ	3	ROOT	3	0	root	0
the	o	DT	4	det	8	0	root	0
temperature	o	NN	5	nmod	8	0	root	0
and	o	CC	6	cc	5	0	root	0
velocity	o	NN	7	conj	5	0	root	0
profiles	o	NNS	8	dobj	3	0	root	0
at	o	IN	9	prep	3	0	root	0
1–5Rp	o	CD	10	pobj	9	0	root	0
based	o	VBN	11	acl	8	0	root	0
on	o	IN	12	prep	11	0	root	0
different	o	JJ	13	amod	14	0	root	0
approximations	o	NNS	14	pobj	12	0	root	0
(	o	-LRB-	15	punct	16	0	root	0
see	o	VB	16	parataxis	3	0	root	0
Table	o	NNP	17	nsubj	16	0	root	0
2	o	CD	18	nummod	17	0	root	0
for	o	IN	19	prep	17	0	root	0
the	o	DT	20	det	22	0	root	0
input	o	NN	21	compound	22	0	root	0
parameters	o	NNS	22	pobj	19	0	root	0
)	o	-RRB-	23	punct	16	0	root	0
.	o	.	24	punct	3	0	root	0
@@annotations@@
QA
ME
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-4007

Model	ME	NNP	0	compound	1	0	HasPropety	4
C1	ME	NNP	1	nsubj	2	0	root	0
assumes	o	VBZ	2	ROOT	2	0	root	0
a	o	DT	3	det	7	0	root	0
constant	MP	JJ	4	amod	7	4	HasQuantity	9
photoelectron	MP	NN	5	compound	7	0	root	0
heating	MP	NN	6	compound	7	0	root	0
efficiency	MP	NN	7	dobj	2	0	root	0
of	o	IN	8	prep	7	0	root	0
93	QA	CD	9	nummod	10	0	root	0
%	QA	NN	10	pobj	8	0	root	0
at	QL	IN	11	prep	7	11	Qualifies	9
all	QL	DT	12	det	13	0	root	0
altitudes	QL	NNS	13	pobj	11	0	root	0
and	QL	CC	14	cc	13	0	root	0
photoelectron	QL	VB	15	compound	16	0	root	0
energies	QL	NNS	16	conj	13	0	root	0
.	o	.	17	punct	2	0	root	0
@@annotations@@
QA	0:(9,10)
ME	0:(0,1)
MP	0:(4,7)
QL	0:(11,16)
QA_ME_Rel
QA_MP_Rel	0:(0,0)
MP_ME_Rel	0:(0,0)
QA_QL_Rel	0:(0,0)
Doc	S0019103512004009-4007

This	o	DT	0	det	2	0	root	0
heating	o	NN	1	compound	2	0	root	0
efficiency	o	NN	2	nsubj	3	0	root	0
is	o	VBZ	3	ROOT	3	0	root	0
appropriate	o	JJ	4	acomp	3	0	root	0
for	o	IN	5	prep	4	0	root	0
photoelectrons	o	NNS	6	pobj	5	0	root	0
created	o	VBN	7	acl	6	0	root	0
by	o	IN	8	agent	7	0	root	0
50	QA	CD	9	nummod	11	0	root	0
eV	QA	NNP	10	compound	11	0	root	0
photons	ME	NNS	11	pobj	8	11	HasQuantity	9
at	QL	IN	12	prep	7	12	Qualifies	9
an	QL	DT	13	det	16	0	root	0
electron	ME	NN	14	compound	15	14	HasQuantity	20
mixing	ME	NN	15	compound	16	0	root	0
ratio	ME	NN	16	pobj	12	0	root	0
of	ME	IN	17	prep	16	0	root	0
xe	ME	NN	18	subtok	19	0	root	0
=	QL	SYM	19	subtok	20	0	root	0
0.1	QA	CD	20	pobj	17	0	root	0
(	o	-LRB-	21	punct	26	0	root	0
Cecchi	o	NNP	22	nmod	26	0	root	0
-	o	HYPH	23	punct	26	0	root	0
Pestellini	o	NNP	24	nmod	26	0	root	0
et	o	FW	25	nmod	26	0	root	0
al	o	NNP	26	parataxis	7	0	root	0
.	o	NNP	27	punct	26	0	root	0
,	o	,	28	punct	27	0	root	0
2009	o	CD	29	npadvmod	27	0	root	0
)	o	-RRB-	30	punct	26	0	root	0
.	o	.	31	punct	3	0	root	0
@@annotations@@
QA	0:(9,10)	1:(20,20)
ME	0:(11,11)	1:(14,18)
MP
QL	0:(12,20)
QA_ME_Rel	0:(0,0)	1:(1,1)
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel	0:(0,0)
Doc	S0019103512004009-4007

Model	o	NNP	0	compound	1	0	root	0
C2	o	NNP	1	nsubj	2	0	root	0
is	o	VBZ	2	ROOT	2	0	root	0
otherwise	o	RB	3	advmod	4	0	root	0
similar	o	JJ	4	acomp	2	0	root	0
to	o	IN	5	prep	4	0	root	0
C1	o	NNP	6	pobj	5	0	root	0
but	o	CC	7	cc	2	0	root	0
the	o	DT	8	det	10	0	root	0
heating	o	NN	9	compound	10	0	root	0
efficiency	o	NN	10	nsubj	11	0	root	0
varies	o	VBZ	11	conj	2	0	root	0
with	o	IN	12	prep	11	0	root	0
photoelectron	o	NN	13	compound	14	0	root	0
energy	o	NN	14	pobj	12	0	root	0
and	o	CC	15	cc	14	0	root	0
altitude	o	NN	16	conj	14	0	root	0
(	o	-LRB-	17	punct	18	0	root	0
see	o	VB	18	parataxis	11	0	root	0
below	o	RB	19	advmod	18	0	root	0
)	o	-RRB-	20	punct	18	0	root	0
.	o	.	21	punct	11	0	root	0
@@annotations@@
QA
ME
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-4007

Models	o	NNS	0	compound	1	0	root	0
C3	o	NNP	1	nsubjpass	6	0	root	0
and	o	CC	2	cc	1	0	root	0
C4	o	NNP	3	conj	1	0	root	0
are	o	VBP	4	auxpass	6	0	root	0
also	o	RB	5	advmod	6	0	root	0
based	o	VBN	6	ROOT	6	0	root	0
on	o	IN	7	prep	6	0	root	0
C1	o	NNP	8	pobj	7	0	root	0
,	o	,	9	punct	6	0	root	0
but	o	CC	10	cc	6	0	root	0
C3	o	NNP	11	nsubj	12	0	root	0
includes	o	VBZ	12	conj	6	0	root	0
the	o	DT	13	det	16	0	root	0
substellar	o	JJ	14	nmod	16	0	root	0
tidal	o	JJ	15	amod	16	0	root	0
forces	o	NNS	16	dobj	12	0	root	0
in	o	IN	17	prep	16	0	root	0
the	o	DT	18	det	19	0	root	0
equations	o	NNS	19	pobj	17	0	root	0
of	o	IN	20	prep	19	0	root	0
motion	o	NN	21	pobj	20	0	root	0
(	o	-LRB-	22	punct	26	0	root	0
e.g.	o	RB	23	advmod	26	0	root	0
,	o	,	24	punct	26	0	root	0
Garcia	o	NNP	25	compound	26	0	root	0
Munoz	o	NNP	26	appos	19	0	root	0
,	o	,	27	punct	26	0	root	0
2007	o	CD	28	npadvmod	26	0	root	0
)	o	-RRB-	29	punct	26	0	root	0
and	o	CC	30	cc	16	0	root	0
C4	o	NNP	31	conj	16	0	root	0
includes	o	VBZ	32	conj	12	0	root	0
Lyman	o	NNP	33	nsubj	35	0	root	0
α	o	XX	34	dep	35	0	root	0
cooling	o	NN	35	xcomp	32	0	root	0
.	o	.	36	punct	12	0	root	0
@@annotations@@
QA
ME
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-4007

All	o	DT	0	nsubjpass	5	0	root	0
of	o	IN	1	prep	0	0	root	0
these	o	DT	2	det	3	0	root	0
models	o	NNS	3	pobj	1	0	root	0
are	o	VBP	4	auxpass	5	0	root	0
based	o	VBN	5	ROOT	5	0	root	0
on	o	IN	6	prep	5	0	root	0
the	o	DT	7	det	10	0	root	0
outflow	o	JJ	8	amod	9	0	root	0
boundary	o	JJ	9	compound	10	0	root	0
conditions	o	NNS	10	pobj	6	0	root	0
for	o	IN	11	prep	10	0	root	0
temperature	o	NN	12	pobj	11	0	root	0
,	o	,	13	punct	12	0	root	0
velocity	o	NN	14	conj	12	0	root	0
,	o	,	15	punct	14	0	root	0
and	o	CC	16	cc	14	0	root	0
density	o	NN	17	conj	14	0	root	0
.	o	.	18	punct	5	0	root	0
@@annotations@@
QA
ME
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-4007

Once	o	RB	0	advmod	1	0	root	0
again	o	RB	1	advmod	12	0	root	0
,	o	,	2	punct	12	0	root	0
the	o	DT	3	det	4	0	root	0
differences	o	NNS	4	nsubj	12	0	root	0
between	o	IN	5	prep	4	0	root	0
the	o	DT	6	det	8	0	root	0
earlier	o	JJR	7	amod	8	0	root	0
models	o	NNS	8	pobj	5	0	root	0
and	o	CC	9	cc	8	0	root	0
our	o	PRP$	10	poss	11	0	root	0
work	o	NN	11	conj	8	0	root	0
arise	o	VBP	12	ROOT	12	0	root	0
from	o	IN	13	prep	12	0	root	0
different	o	JJ	14	amod	16	0	root	0
boundary	o	JJ	15	compound	16	0	root	0
conditions	o	NNS	16	pobj	13	0	root	0
,	o	,	17	punct	12	0	root	0
and	o	CC	18	cc	12	0	root	0
assumptions	o	NNS	19	conj	12	0	root	0
regarding	o	VBG	20	prep	19	0	root	0
heating	o	NN	21	compound	22	0	root	0
rates	o	NNS	22	pobj	20	0	root	0
and	o	CC	23	cc	22	0	root	0
photochemistry	o	NN	24	conj	22	0	root	0
.	o	.	25	punct	12	0	root	0
@@annotations@@
QA
ME
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-5019

We	o	PRP	0	nsubj	1	0	root	0
demonstrate	o	VBP	1	ROOT	1	0	root	0
this	o	DT	2	dobj	1	0	root	0
by	o	IN	3	prep	1	0	root	0
reproducing	o	VBG	4	pcomp	3	0	root	0
the	o	DT	5	det	6	0	root	0
results	o	NNS	6	dobj	4	0	root	0
of	o	IN	7	prep	6	0	root	0
Murray	o	NNP	8	compound	12	0	root	0
-	o	HYPH	9	punct	12	0	root	0
Clay	o	NNP	10	compound	12	0	root	0
et	o	FW	11	compound	12	0	root	0
al	o	NNP	12	pobj	7	0	root	0
.	o	.	13	punct	1	0	root	0
(	o	-LRB-	14	punct	15	0	root	0
2009	o	CD	15	npadvmod	1	0	root	0
)	o	-RRB-	16	punct	15	0	root	0
with	o	IN	17	prep	1	0	root	0
our	o	PRP$	18	poss	19	0	root	0
model	ME	NN	19	pobj	17	0	root	0
.	o	.	20	punct	1	0	root	0
@@annotations@@
QA
ME	0:(19,19)	1:(19,19)
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-5019

In	o	IN	0	prep	7	0	root	0
order	o	NN	1	pobj	0	0	root	0
to	o	TO	2	aux	3	0	root	0
do	o	VB	3	acl	1	0	root	0
so	o	RB	4	advmod	3	0	root	0
,	o	,	5	punct	7	0	root	0
we	o	PRP	6	nsubj	7	0	root	0
set	o	VBD	7	ROOT	7	0	root	0
the	o	DT	8	det	10	0	root	0
lower	MP	JJR	9	amod	10	0	root	0
boundary	MP	NN	10	dobj	7	0	root	0
to	o	IN	11	prep	7	0	root	0
30	QA	CD	12	nummod	13	0	root	0
nbar	QA	NN	13	pobj	11	0	root	0
with	o	IN	14	prep	7	0	root	0
a	o	DT	15	det	16	0	root	0
temperature	MP	NN	16	pobj	14	0	root	0
of	o	IN	17	prep	16	0	root	0
1000	QA	CD	18	nummod	19	0	root	0
K	QA	NNP	19	pobj	17	0	root	0
,	o	,	20	punct	7	0	root	0
and	o	CC	21	cc	7	0	root	0
included	o	VBD	22	conj	7	0	root	0
the	o	DT	23	det	25	0	root	0
substellar	o	JJ	24	compound	25	0	root	0
tide	o	NN	25	dobj	22	0	root	0
in	o	IN	26	prep	25	0	root	0
the	o	DT	27	det	28	0	root	0
equations	o	NNS	28	pobj	26	0	root	0
of	o	IN	29	prep	28	0	root	0
motion	o	NN	30	pobj	29	0	root	0
.	o	.	31	punct	7	0	root	0
@@annotations@@
QA	0:(12,13)	1:(18,19)
ME
MP	0:(9,10)	1:(16,16)
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-5019

We	o	PRP	0	nsubj	2	0	root	0
only	o	RB	1	advmod	2	0	root	0
included	o	VBD	2	ROOT	2	0	root	0
H	o	NN	3	dobj	2	0	root	0
,	o	,	4	punct	3	0	root	0
H+	o	NN	5	conj	3	0	root	0
,	o	,	6	punct	3	0	root	0
and	o	CC	7	cc	3	0	root	0
electrons	o	NNS	8	conj	3	0	root	0
in	o	IN	9	prep	8	0	root	0
the	o	DT	10	det	11	0	root	0
model	o	NN	11	pobj	9	0	root	0
,	o	,	12	punct	8	0	root	0
and	o	CC	13	cc	8	0	root	0
used	o	VBD	14	conj	8	0	root	0
the	o	DT	15	det	18	0	root	0
recombination	o	NN	16	compound	17	0	root	0
rate	o	NN	17	compound	18	0	root	0
coefficient	o	NN	18	dobj	14	0	root	0
and	o	CC	19	cc	18	0	root	0
Lyman	o	NNP	20	nmod	23	0	root	0
α	o	XX	21	nmod	23	0	root	0
cooling	o	VBG	22	amod	23	0	root	0
rate	o	NN	23	conj	18	0	root	0
from	o	IN	24	prep	14	0	root	0
Murray	o	NNP	25	compound	29	0	root	0
-	o	HYPH	26	punct	29	0	root	0
Clay	o	NNP	27	compound	29	0	root	0
et	o	FW	28	compound	29	0	root	0
al	o	NNP	29	pobj	24	0	root	0
.	o	.	30	punct	2	0	root	0
(	o	-LRB-	31	punct	32	0	root	0
2009	o	CD	32	npadvmod	2	0	root	0
)	o	-RRB-	33	punct	32	0	root	0
.	o	.	34	punct	2	0	root	0
@@annotations@@
QA
ME
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-5019

We	o	PRP	0	nsubj	2	0	root	0
also	o	RB	1	advmod	2	0	root	0
calculated	o	VBD	2	ROOT	2	0	root	0
the	o	DT	3	det	7	0	root	0
heating	o	NN	4	nmod	7	0	root	0
and	o	CC	5	cc	4	0	root	0
ionization	o	NN	6	conj	4	0	root	0
rates	o	NNS	7	dobj	2	0	root	0
with	o	IN	8	prep	7	0	root	0
the	o	DT	9	det	11	0	root	0
gray	o	JJ	10	amod	11	0	root	0
approximation	o	NN	11	pobj	8	0	root	0
by	o	IN	12	prep	2	0	root	0
assuming	o	VBG	13	pcomp	12	0	root	0
a	o	DT	14	det	17	0	root	0
single	ME	JJ	15	amod	17	15	HasPropety	17
photon	ME	NN	16	compound	17	0	root	0
energy	MP	NN	17	dobj	13	17	HasQuantity	19
of	o	IN	18	prep	17	0	root	0
20	QA	CD	19	nummod	20	0	root	0
eV	QA	NNS	20	pobj	18	0	root	0
for	o	IN	21	prep	17	0	root	0
the	o	DT	22	det	24	0	root	0
stellar	ME	JJ	23	amod	24	23	HasQuantity	26
flux	ME	NN	24	pobj	21	0	root	0
of	o	IN	25	prep	24	0	root	0
0.45	QA	CD	26	nummod	28	0	root	0
W	QA	NNP	27	compound	28	0	root	0
m−2	QA	NNS	28	pobj	25	0	root	0
at	QL	IN	29	prep	24	29	Qualifies	26
the	QL	DT	30	det	32	0	root	0
orbital	QL	JJ	31	amod	32	0	root	0
position	QL	NN	32	pobj	29	0	root	0
of	QL	IN	33	prep	32	0	root	0
HD209458b	QL	NNP	34	pobj	33	0	root	0
.	o	.	35	punct	2	0	root	0
@@annotations@@
QA	0:(19,20)	1:(26,28)
ME	0:(15,16)	1:(23,24)
MP	0:(17,17)
QL	0:(29,34)
QA_ME_Rel	0:(1,1)
QA_MP_Rel	0:(0,0)
MP_ME_Rel	0:(0,0)
QA_QL_Rel	0:(1,0)
Doc	S0019103512004009-5019

Fig	o	NNP	0	nsubj	3	0	root	0
.	o	.	1	punct	0	0	root	0
10	o	CD	2	nummod	0	0	root	0
shows	o	VBZ	3	ROOT	3	0	root	0
the	o	DT	4	det	6	0	root	0
density	o	NN	5	compound	6	0	root	0
profiles	o	NNS	6	dobj	3	0	root	0
of	o	IN	7	prep	6	0	root	0
H	o	NN	8	pobj	7	0	root	0
and	o	CC	9	cc	8	0	root	0
H+	o	NN	10	conj	8	0	root	0
based	o	VBN	11	acl	6	0	root	0
on	o	IN	12	prep	11	0	root	0
this	o	DT	13	det	14	0	root	0
model	o	NN	14	pobj	12	0	root	0
(	o	-LRB-	15	punct	20	0	root	0
hereafter	o	RB	16	advmod	20	0	root	0
,	o	,	17	punct	20	0	root	0
the	o	DT	18	det	20	0	root	0
MC09	o	NNP	19	compound	20	0	root	0
model	o	NN	20	appos	14	0	root	0
)	o	-RRB-	21	punct	20	0	root	0
.	o	.	22	punct	3	0	root	0
@@annotations@@
QA
ME
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0019103512004009-5019

Elemental	o	JJ	0	amod	1	0	root	0
impurities	o	NNS	1	nsubj	2	0	root	0
have	o	VBP	2	ROOT	2	0	root	0
three	o	CD	3	nummod	5	0	root	0
possible	o	JJ	4	amod	5	0	root	0
locations	o	NNS	5	dobj	2	0	root	0
for	o	IN	6	prep	5	0	root	0
bonding	o	VBG	7	pobj	6	0	root	0
in	o	IN	8	prep	7	0	root	0
CaCO3	o	NNP	9	pobj	8	0	root	0
[	o	-LRB-	10	punct	11	0	root	0
26	o	CD	11	dobj	2	0	root	0
]	o	-RRB-	12	punct	11	0	root	0
:	o	:	13	punct	2	0	root	0
Substitution	MP	NN	14	nsubj	21	14	HasQuantity	23
via	MP	IN	15	prep	14	0	root	0
cation	MP	NN	16	compound	17	0	root	0
exchange	MP	NN	17	pobj	15	0	root	0
for	MP	IN	18	prep	17	0	root	0
Ca2	MP	NNS	19	pobj	18	0	root	0
+	MP	CC	20	cc	14	0	root	0
occurs	o	NNS	21	acl	5	0	root	0
for	o	IN	22	prep	21	0	root	0
90–95	QA	CD	23	nummod	24	0	root	0
%	QA	NN	24	pobj	22	0	root	0
of	o	IN	25	prep	24	0	root	0
elements	ME	NNS	26	pobj	25	26	HasPropety	14
e.g.	o	RB	27	advmod	26	0	root	0
,	o	,	28	punct	29	0	root	0
Fe	o	NNP	29	pobj	27	0	root	0
,	o	,	30	punct	29	0	root	0
Mn	o	NNP	31	conj	29	0	root	0
,	o	,	32	punct	31	0	root	0
and	o	CC	33	cc	31	0	root	0
Sr	o	NNP	34	subtok	35	0	root	0
.	o	.	35	punct	21	0	root	0
@@annotations@@
QA	0:(23,24)
ME	0:(26,26)
MP	0:(14,20)
QL
QA_ME_Rel
QA_MP_Rel	0:(0,0)
MP_ME_Rel	0:(0,0)
QA_QL_Rel
Doc	S0016236113008041-3207

Adsorption	o	NNP	0	ROOT	0	0	root	0
onto	o	IN	1	prep	0	0	root	0
crystal	o	NN	2	compound	3	0	root	0
faces	o	NNS	3	pobj	1	0	root	0
to	o	TO	4	aux	5	0	root	0
balance	o	VB	5	advcl	0	0	root	0
charge	o	NN	6	compound	7	0	root	0
inbalances	o	NNS	7	dobj	5	0	root	0
e.g.	o	RB	8	advmod	10	0	root	0
,	o	,	9	punct	10	0	root	0
Na	o	NNP	10	npadvmod	5	0	root	0
,	o	,	11	punct	10	0	root	0
and	o	CC	12	cc	10	0	root	0
K.	o	NNP	13	compound	14	0	root	0
Inclusion	o	NNP	14	conj	10	0	root	0
of	o	IN	15	prep	14	0	root	0
additional	o	JJ	16	amod	18	0	root	0
mineral	o	NN	17	compound	18	0	root	0
phases	o	NNS	18	pobj	15	0	root	0
within	o	IN	19	prep	14	0	root	0
the	o	DT	20	det	21	0	root	0
CaCO3	o	NN	21	pobj	19	0	root	0
.	o	.	22	punct	0	0	root	0
@@annotations@@
QA
ME
MP
QL
QA_ME_Rel
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel
Doc	S0016236113008041-3207

Woods	o	NNP	0	compound	2	0	root	0
et	o	NNP	1	compound	2	0	root	0
al	o	NNP	2	nsubj	7	0	root	0
.	o	.	3	punct	2	0	root	0
(	o	-LRB-	4	punct	5	0	root	0
2000	o	CD	5	appos	2	0	root	0
)	o	-RRB-	6	punct	5	0	root	0
studied	o	VBD	7	ROOT	7	0	root	0
the	o	DT	8	det	9	0	root	0
variability	o	NN	9	dobj	7	0	root	0
of	o	IN	10	prep	9	0	root	0
solar	o	JJ	11	amod	12	0	root	0
Lyman	ME	NNP	12	pobj	10	0	root	0
α	ME	IN	13	amod	14	0	root	0
emissions	ME	NNS	14	conj	9	0	root	0
based	o	VBN	15	acl	14	0	root	0
on	o	IN	16	prep	15	0	root	0
satellite	ME	NN	17	compound	18	17	HasQuantity	26
observations	ME	NNS	18	pobj	16	0	root	0
spanning	o	VBG	19	acl	18	0	root	0
four	QA	CD	20	nummod	25	0	root	0
and	QA	CC	21	cc	20	0	root	0
a	QA	DT	22	quantmod	23	0	root	0
half	QA	JJ	23	conj	20	0	root	0
solar	ME	JJ	24	amod	25	24	HasQuantity	20
cycles	ME	NNS	25	dobj	19	0	root	0
between	QA	IN	26	prep	19	26	Qualifies	20
1947	QA	CD	27	pobj	26	0	root	0
and	QA	CC	28	cc	27	0	root	0
1999	QA	CD	29	conj	27	0	root	0
.	o	.	30	punct	7	0	root	0
@@annotations@@
QA	0:(20,23)	1:(26,29)
ME	0:(24,25)	1:(17,18)	2:(12,14)	3:(12,14)
MP
QL	0:(26,29)
QA_ME_Rel	0:(0,0)	1:(1,1)
QA_MP_Rel
MP_ME_Rel
QA_QL_Rel	0:(0,0)
Doc	S0019103512003995-1910

They	o	PRP	0	nsubj	1	0	root	0
found	o	VBD	1	ROOT	1	0	root	0
that	o	IN	2	mark	5	0	root	0
the	o	DT	3	det	4	0	root	0
variability	MP	NN	4	nsubj	5	0	root	0
ranges	o	VBZ	5	ccomp	1	0	root	0
between	o	IN	6	prep	5	0	root	0
1	QA	CD	7	nummod	8	0	root	0
%	QA	NN	8	pobj	6	0	root	0
and	QA	CC	9	cc	8	0	root	0
37	QA	CD	10	nummod	11	0	root	0
%	QA	NN	11	conj	8	0	root	0
during	QL	IN	12	prep	5	0	root	0
one	QA	CD	13	nummod	14	0	root	0
period	ME	NN	14	pobj	12	14	HasQuantity	19
of	ME	IN	15	prep	14	0	root	0
solar	ME	JJ	16	amod	17	0	root	0
rotation	ME	NN	17	pobj	15	0	root	0
(	o	-LRB-	18	punct	14	0	root	0
27	QA	CD	19	nummod	20	0	root	0
days	QA	NNS	20	appos	14	0	root	0
)	o	-RRB-	21	punct	5	0	root	0
,	o	,	22	punct	1	0	root	0
and	o	CC	23	cc	1	0	root	0
the	o	DT	24	det	26	0	root	0
average	QL	JJ	25	amod	26	0	root	0
variability	MP	NN	26	nsubjpass	32	0	root	0
during	o	IN	27	prep	26	0	root	0
one	QA	CD	28	nummod	30	0	root	0
solar	ME	JJ	29	amod	30	29	HasQuantity	28
rotation	ME	NN	30	pobj	27	0	root	0
was	o	VBD	31	auxpass	32	0	root	0
found	o	VBN	32	conj	1	0	root	0
